trial_index,participant_id,question_type,book_id,time_elapsed,character_name,question_id,response,title,character_type,character_gender,gender_group
3,67688,activity,L237,163130,LITTLE OWL,A5,hear,LITTLE OWL'S NIGHT,m,m,neutral
4,67688,description,L237,391357,LITTLE OWL,D1,wonderful,LITTLE OWL'S NIGHT,m,m,neutral
4,67688,description,L237,391357,LITTLE OWL,D2,peaceful,LITTLE OWL'S NIGHT,m,m,neutral
4,67688,description,L237,391357,LITTLE OWL,D3,quiet,LITTLE OWL'S NIGHT,m,m,neutral
4,67688,description,L237,391357,LITTLE OWL,D4,pretty,LITTLE OWL'S NIGHT,m,m,neutral
4,67688,description,L237,391357,LITTLE OWL,D5,dark,LITTLE OWL'S NIGHT,m,m,neutral
6,67688,activity,M70,563979,MAMA LLAMA,A1,bring,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
6,67688,activity,M70,563979,MAMA LLAMA,A2,cough,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
6,67688,activity,M70,563979,MAMA LLAMA,A3,sneeze,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
6,67688,activity,M70,563979,MAMA LLAMA,A4,gets a book,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
6,67688,activity,M70,563979,MAMA LLAMA,A5,sleeps,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
7,67688,description,M70,927679,MAMA LLAMA,D1,sick,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
7,67688,description,M70,927679,MAMA LLAMA,D2,tired,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
7,67688,description,M70,927679,MAMA LLAMA,D3,attentive,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
7,67688,description,M70,927679,MAMA LLAMA,D4,careful,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
7,67688,description,M70,927679,MAMA LLAMA,D5,sleepy,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
8,67688,activity,M70,1012242,LLAMA LLAMA,A1,sneeze,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
8,67688,activity,M70,1012242,LLAMA LLAMA,A2,doze,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
8,67688,activity,M70,1012242,LLAMA LLAMA,A3,bring a cup,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
8,67688,activity,M70,1012242,LLAMA LLAMA,A4,get tissues,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
8,67688,activity,M70,1012242,LLAMA LLAMA,A5,yawn,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
9,67688,description,M70,1097730,LLAMA LLAMA,D1,sick,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
9,67688,description,M70,1097730,LLAMA LLAMA,D2,tired,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
9,67688,description,M70,1097730,LLAMA LLAMA,D3,stuffy head,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
9,67688,description,M70,1097730,LLAMA LLAMA,D4,achy,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
9,67688,description,M70,1097730,LLAMA LLAMA,D5,drippy nose,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
11,67688,activity,M17,1253813,MADELINE,A1,say,MADELINE,m,f,female-biased
11,67688,activity,M17,1253813,MADELINE,A2,sit,MADELINE,m,f,female-biased
11,67688,activity,M17,1253813,MADELINE,A3,wake up,MADELINE,m,f,female-biased
11,67688,activity,M17,1253813,MADELINE,A4,eat,MADELINE,m,f,female-biased
11,67688,activity,M17,1253813,MADELINE,A5,drink,MADELINE,m,f,female-biased
12,67688,description,M17,1543677,MADELINE,D1,sad,MADELINE,m,f,female-biased
12,67688,description,M17,1543677,MADELINE,D2,brave,MADELINE,m,f,female-biased
12,67688,description,M17,1543677,MADELINE,D3,comfortable,MADELINE,m,f,female-biased
12,67688,description,M17,1543677,MADELINE,D4,advanturous,MADELINE,m,f,female-biased
12,67688,description,M17,1543677,MADELINE,D5,sleepy,MADELINE,m,f,female-biased
13,67688,familiarity,NA,1558606,NA,book_1,familiar,NA,NA,NA,NA
13,67688,familiarity,NA,1558606,NA,book_2,familiar,NA,NA,NA,NA
13,67688,familiarity,NA,1558606,NA,book_3,familiar,NA,NA,NA,NA
14,67688,participant_gender,NA,1564246,NA,gender,Female,NA,NA,NA,NA
3,67690,activity,L210,41659,BABY BELUGA,A1,swim,BABY BELUGA,m,n,female-biased
3,67690,activity,L210,41659,BABY BELUGA,A2,splash,BABY BELUGA,m,n,female-biased
3,67690,activity,L210,41659,BABY BELUGA,A3,dive,BABY BELUGA,m,n,female-biased
3,67690,activity,L210,41659,BABY BELUGA,A4,play,BABY BELUGA,m,n,female-biased
3,67690,activity,L210,41659,BABY BELUGA,A5,sleep,BABY BELUGA,m,n,female-biased
4,67690,description,L210,58342,BABY BELUGA,D1,happy,BABY BELUGA,m,n,female-biased
4,67690,description,L210,58342,BABY BELUGA,D2,free,BABY BELUGA,m,n,female-biased
4,67690,description,L210,58342,BABY BELUGA,D3,tired,BABY BELUGA,m,n,female-biased
4,67690,description,L210,58342,BABY BELUGA,D4,excited,BABY BELUGA,m,n,female-biased
4,67690,description,L210,58342,BABY BELUGA,D5,content,BABY BELUGA,m,n,female-biased
6,67690,activity,L196,97460,LITTLE BEAR,A1,play,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,m,m,neutral
6,67690,activity,L196,97460,LITTLE BEAR,A2,build,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,m,m,neutral
6,67690,activity,L196,97460,LITTLE BEAR,A3,talk,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,m,m,neutral
6,67690,activity,L196,97460,LITTLE BEAR,A4,walk,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,m,m,neutral
6,67690,activity,L196,97460,LITTLE BEAR,A5,see,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,m,m,neutral
7,67690,description,L196,124962,LITTLE BEAR,D1,kind,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,m,m,neutral
7,67690,description,L196,124962,LITTLE BEAR,D2,clever,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,m,m,neutral
7,67690,description,L196,124962,LITTLE BEAR,D3,cold,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,m,m,neutral
7,67690,description,L196,124962,LITTLE BEAR,D4,happy,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,m,m,neutral
7,67690,description,L196,124962,LITTLE BEAR,D5,curious,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,m,m,neutral
8,67690,activity,L196,239835,MOTHER BEAR,A1,help,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,s,f,neutral
8,67690,activity,L196,239835,MOTHER BEAR,A2,make,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,s,f,neutral
8,67690,activity,L196,239835,MOTHER BEAR,A3,see,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,s,f,neutral
8,67690,activity,L196,239835,MOTHER BEAR,A4,care,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,s,f,neutral
8,67690,activity,L196,239835,MOTHER BEAR,A5,stand,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,s,f,neutral
9,67690,description,L196,251909,MOTHER BEAR,D1,kind,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,s,f,neutral
9,67690,description,L196,251909,MOTHER BEAR,D2,clever,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,s,f,neutral
9,67690,description,L196,251909,MOTHER BEAR,D3,smart,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,s,f,neutral
9,67690,description,L196,251909,MOTHER BEAR,D4,helpful,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,s,f,neutral
9,67690,description,L196,251909,MOTHER BEAR,D5,concerned,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,s,f,neutral
11,67690,activity,M42,273271,MOUSE,A1,ask,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
11,67690,activity,M42,273271,MOUSE,A2,eat,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
11,67690,activity,M42,273271,MOUSE,A3,take,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
11,67690,activity,M42,273271,MOUSE,A4,work,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
11,67690,activity,M42,273271,MOUSE,A5,help,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
12,67690,description,M42,291131,MOUSE,D1,needy,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
12,67690,description,M42,291131,MOUSE,D2,helpful,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
12,67690,description,M42,291131,MOUSE,D3,hungry,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
12,67690,description,M42,291131,MOUSE,D4,tired,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
12,67690,description,M42,291131,MOUSE,D5,smart,IF YOU GIVE A MOUSE A COOKIE,m,m,male-biased
13,67690,familiarity,NA,301345,NA,book_1,familiar,NA,NA,NA,NA
13,67690,familiarity,NA,301345,NA,book_2,not familiar,NA,NA,NA,NA
13,67690,familiarity,NA,301345,NA,book_3,familiar,NA,NA,NA,NA
14,67690,participant_gender,NA,305179,NA,gender,Female,NA,NA,NA,NA
3,67746,activity,M1,93884,GEORGE,A1,speak,"BARK, GEORGE",m,m,male-biased
3,67746,activity,M1,93884,GEORGE,A2,meow,"BARK, GEORGE",m,m,male-biased
3,67746,activity,M1,93884,GEORGE,A3,quack,"BARK, GEORGE",m,m,male-biased
3,67746,activity,M1,93884,GEORGE,A4,oink,"BARK, GEORGE",m,m,male-biased
3,67746,activity,M1,93884,GEORGE,A5,talk,"BARK, GEORGE",m,m,male-biased
4,67746,description,M1,110038,GEORGE,D1,child,"BARK, GEORGE",m,m,male-biased
4,67746,description,M1,110038,GEORGE,D2,big,"BARK, GEORGE",m,m,male-biased
4,67746,description,M1,110038,GEORGE,D3,disobedient,"BARK, GEORGE",m,m,male-biased
5,67746,activity,M1,119062,GEORGE'S MOTHER,A1,talk,"BARK, GEORGE",s,f,male-biased
5,67746,activity,M1,119062,GEORGE'S MOTHER,A2,scold,"BARK, GEORGE",s,f,male-biased
5,67746,activity,M1,119062,GEORGE'S MOTHER,A3,drive,"BARK, GEORGE",s,f,male-biased
6,67746,description,M1,127195,GEORGE'S MOTHER,D1,mean,"BARK, GEORGE",s,f,male-biased
6,67746,description,M1,127195,GEORGE'S MOTHER,D2,loud,"BARK, GEORGE",s,f,male-biased
8,67746,activity,L237,188012,LITTLE OWL,A1,fly,LITTLE OWL'S NIGHT,m,m,neutral
8,67746,activity,L237,188012,LITTLE OWL,A2,talk,LITTLE OWL'S NIGHT,m,m,neutral
9,67746,description,L237,199773,LITTLE OWL,D1,little,LITTLE OWL'S NIGHT,m,m,neutral
9,67746,description,L237,199773,LITTLE OWL,D2,kind,LITTLE OWL'S NIGHT,m,m,neutral
9,67746,description,L237,199773,LITTLE OWL,D3,friendly,LITTLE OWL'S NIGHT,m,m,neutral
11,67746,activity,M70,278321,MAMA LLAMA,A1,read,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
11,67746,activity,M70,278321,MAMA LLAMA,A2,talk,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
11,67746,activity,M70,278321,MAMA LLAMA,A3,sneeze,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
12,67746,description,M70,287629,MAMA LLAMA,D1,kind,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
12,67746,description,M70,287629,MAMA LLAMA,D2,helpful,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
12,67746,description,M70,287629,MAMA LLAMA,D3,mom,LLAMA LLAMA HOME WITH MAMA,m,f,female-biased
13,67746,activity,M70,300282,LLAMA LLAMA,A1,sneezes,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
13,67746,activity,M70,300282,LLAMA LLAMA,A2,plays,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
13,67746,activity,M70,300282,LLAMA LLAMA,A3,speaks,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
14,67746,description,M70,309631,LLAMA LLAMA,D1,sick,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
14,67746,description,M70,309631,LLAMA LLAMA,D2,helpful,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
14,67746,description,M70,309631,LLAMA LLAMA,D3,kind,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
14,67746,description,M70,309631,LLAMA LLAMA,D4,bored,LLAMA LLAMA HOME WITH MAMA,m,m,female-biased
15,67746,familiarity,NA,321244,NA,book_1,not familiar,NA,NA,NA,NA
15,67746,familiarity,NA,321244,NA,book_2,not familiar,NA,NA,NA,NA
15,67746,familiarity,NA,321244,NA,book_3,not familiar,NA,NA,NA,NA
16,67746,participant_gender,NA,325057,NA,gender,female,NA,NA,NA,NA
3,67753,activity,L175,257561,PETER,A1,see,WHISTLE FOR WILLIE,m,m,male-biased
3,67753,activity,L175,257561,PETER,A2,whirle,WHISTLE FOR WILLIE,m,m,male-biased
3,67753,activity,L175,257561,PETER,A3,practice,WHISTLE FOR WILLIE,m,m,male-biased
3,67753,activity,L175,257561,PETER,A4,try ,WHISTLE FOR WILLIE,m,m,male-biased
3,67753,activity,L175,257561,PETER,A5,succeed,WHISTLE FOR WILLIE,m,m,male-biased
4,67753,description,L175,309957,PETER,D1,naive,WHISTLE FOR WILLIE,m,m,male-biased
4,67753,description,L175,309957,PETER,D2,hard-working,WHISTLE FOR WILLIE,m,m,male-biased
4,67753,description,L175,309957,PETER,D3,brave,WHISTLE FOR WILLIE,m,m,male-biased
4,67753,description,L175,309957,PETER,D4,intersting,WHISTLE FOR WILLIE,m,m,male-biased
4,67753,description,L175,309957,PETER,D5,funny,WHISTLE FOR WILLIE,m,m,male-biased
6,67753,activity,L196,592109,LITTLE BEAR,A1,demand,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,m,m,neutral
6,67753,activity,L196,592109,LITTLE BEAR,A2,consume,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,m,m,neutral
7,67753,description,L196,1433948,LITTLE BEAR,D1,selfish,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,m,m,neutral
7,67753,description,L196,1433948,LITTLE BEAR,D2,young,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,m,m,neutral
7,67753,description,L196,1433948,LITTLE BEAR,D3,naive,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,m,m,neutral
7,67753,description,L196,1433948,LITTLE BEAR,D4,childish,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,m,m,neutral
8,67753,activity,L196,1459424,MOTHER BEAR,A1,give,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,s,f,neutral
8,67753,activity,L196,1459424,MOTHER BEAR,A2,spoil,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,s,f,neutral
8,67753,activity,L196,1459424,MOTHER BEAR,A3,die,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,s,f,neutral
9,67753,description,L196,1490896,MOTHER BEAR,D1,doting,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,s,f,neutral
9,67753,description,L196,1490896,MOTHER BEAR,D2,selfless,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,s,f,neutral
11,67753,activity,L198,1588449,MORTIMER,A1,play,MORTIMER,m,m,male-biased
11,67753,activity,L198,1588449,MORTIMER,A2,trick,MORTIMER,m,m,male-biased
11,67753,activity,L198,1588449,MORTIMER,A3,sleep,MORTIMER,m,m,male-biased
12,67753,description,L198,1607841,MORTIMER,D1,loud,MORTIMER,m,m,male-biased
12,67753,description,L198,1607841,MORTIMER,D2,naughty ,MORTIMER,m,m,male-biased
12,67753,description,L198,1607841,MORTIMER,D3,young,MORTIMER,m,m,male-biased
13,67753,activity,L198,1632023,MORTIMER'S MOTHER,A1,intervene,MORTIMER,s,f,male-biased
13,67753,activity,L198,1632023,MORTIMER'S MOTHER,A2,fight,MORTIMER,s,f,male-biased
14,67753,description,L198,1661803,MORTIMER'S MOTHER,D1,direct,MORTIMER,s,f,male-biased
14,67753,description,L198,1661803,MORTIMER'S MOTHER,D2,reckless,MORTIMER,s,f,male-biased
15,67753,activity,L198,1674906,MORTIMER'S FATHER,A1,reckless,MORTIMER,s,m,male-biased
15,67753,activity,L198,1674906,MORTIMER'S FATHER,A2,direct,MORTIMER,s,m,male-biased
16,67753,description,L198,1687747,MORTIMER'S FATHER,D1,direct,MORTIMER,s,m,male-biased
16,67753,description,L198,1687747,MORTIMER'S FATHER,D2,reckless,MORTIMER,s,m,male-biased
17,67753,familiarity,NA,1698294,NA,book_1,not familiar,NA,NA,NA,NA
17,67753,familiarity,NA,1698294,NA,book_2,not familiar,NA,NA,NA,NA
17,67753,familiarity,NA,1698294,NA,book_3,not familiar,NA,NA,NA,NA
18,67753,participant_gender,NA,1702098,NA,gender,male,NA,NA,NA,NA
3,67755,activity,M63,261597,TRIXIE,A1,went,KNUFFLE BUNNY,m,f,female-biased
3,67755,activity,M63,261597,TRIXIE,A2,put,KNUFFLE BUNNY,m,f,female-biased
3,67755,activity,M63,261597,TRIXIE,A3,helped,KNUFFLE BUNNY,m,f,female-biased
3,67755,activity,M63,261597,TRIXIE,A4,said,KNUFFLE BUNNY,m,f,female-biased
3,67755,activity,M63,261597,TRIXIE,A5,ran,KNUFFLE BUNNY,m,f,female-biased
4,67755,description,M63,332610,TRIXIE,D1,young,KNUFFLE BUNNY,m,f,female-biased
4,67755,description,M63,332610,TRIXIE,D2,determined,KNUFFLE BUNNY,m,f,female-biased
4,67755,description,M63,332610,TRIXIE,D3,desperate,KNUFFLE BUNNY,m,f,female-biased
4,67755,description,M63,332610,TRIXIE,D4,illiterate,KNUFFLE BUNNY,m,f,female-biased
5,67755,activity,M63,369765,TRIXIE'S DADDY,A1,went,KNUFFLE BUNNY,s,m,female-biased
5,67755,activity,M63,369765,TRIXIE'S DADDY,A2,put,KNUFFLE BUNNY,s,m,female-biased
5,67755,activity,M63,369765,TRIXIE'S DADDY,A3,ran,KNUFFLE BUNNY,s,m,female-biased
5,67755,activity,M63,369765,TRIXIE'S DADDY,A4,looked,KNUFFLE BUNNY,s,m,female-biased
6,67755,description,M63,402790,TRIXIE'S DADDY,D1,confused,KNUFFLE BUNNY,s,m,female-biased
6,67755,description,M63,402790,TRIXIE'S DADDY,D2,understanding,KNUFFLE BUNNY,s,m,female-biased
6,67755,description,M63,402790,TRIXIE'S DADDY,D3,determined,KNUFFLE BUNNY,s,m,female-biased
6,67755,description,M63,402790,TRIXIE'S DADDY,D4,forgetful,KNUFFLE BUNNY,s,m,female-biased
8,67755,activity,M10,472618,PETER,A1,eat,THE SNOWY DAY,m,m,male-biased
8,67755,activity,M10,472618,PETER,A2,walk,THE SNOWY DAY,m,m,male-biased
8,67755,activity,M10,472618,PETER,A3,play,THE SNOWY DAY,m,m,male-biased
8,67755,activity,M10,472618,PETER,A4,hit,THE SNOWY DAY,m,m,male-biased
8,67755,activity,M10,472618,PETER,A5,sleep,THE SNOWY DAY,m,m,male-biased
9,67755,description,M10,496226,PETER,D1,young,THE SNOWY DAY,m,m,male-biased
9,67755,description,M10,496226,PETER,D2,curious,THE SNOWY DAY,m,m,male-biased
11,67755,activity,L131,576054,ARTHUR,A1,sneeze,ARTHUR'S NOSE,m,m,male-biased
11,67755,activity,L131,576054,ARTHUR,A2,play,ARTHUR'S NOSE,m,m,male-biased
11,67755,activity,L131,576054,ARTHUR,A3,hide,ARTHUR'S NOSE,m,m,male-biased
12,67755,description,L131,598232,ARTHUR,D1,insecure,ARTHUR'S NOSE,m,m,male-biased
12,67755,description,L131,598232,ARTHUR,D2,sad,ARTHUR'S NOSE,m,m,male-biased
12,67755,description,L131,598232,ARTHUR,D3,sick,ARTHUR'S NOSE,m,m,male-biased
12,67755,description,L131,598232,ARTHUR,D4,young,ARTHUR'S NOSE,m,m,male-biased
13,67755,familiarity,NA,604975,NA,book_1,not familiar,NA,NA,NA,NA
13,67755,familiarity,NA,604975,NA,book_2,not familiar,NA,NA,NA,NA
13,67755,familiarity,NA,604975,NA,book_3,not familiar,NA,NA,NA,NA
14,67755,participant_gender,NA,607687,NA,gender,F,NA,NA,NA,NA
3,67777,activity,L144,209559,LORIS,A1,eat,SLOW LORIS,m,m,neutral
3,67777,activity,L144,209559,LORIS,A2,hung around,SLOW LORIS,m,m,neutral
3,67777,activity,L144,209559,LORIS,A3,did things,SLOW LORIS,m,m,neutral
4,67777,description,L144,249280,LORIS,D1,slow,SLOW LORIS,m,m,neutral
4,67777,description,L144,249280,LORIS,D2,boring,SLOW LORIS,m,m,neutral
4,67777,description,L144,249280,LORIS,D3,tired,SLOW LORIS,m,m,neutral
4,67777,description,L144,249280,LORIS,D4,wild,SLOW LORIS,m,m,neutral
6,67777,activity,M56,339041,LLAMA LLAMA RED PAJAMA/BABY LLAMA,A1,reads,LLAMA LLAMA RED PAJAMA,m,m,female-biased
6,67777,activity,M56,339041,LLAMA LLAMA RED PAJAMA/BABY LLAMA,A2,calls,LLAMA LLAMA RED PAJAMA,m,m,female-biased
6,67777,activity,M56,339041,LLAMA LLAMA RED PAJAMA/BABY LLAMA,A3,hums,LLAMA LLAMA RED PAJAMA,m,m,female-biased
6,67777,activity,M56,339041,LLAMA LLAMA RED PAJAMA/BABY LLAMA,A4,frets,LLAMA LLAMA RED PAJAMA,m,m,female-biased
6,67777,activity,M56,339041,LLAMA LLAMA RED PAJAMA/BABY LLAMA,A5,moans,LLAMA LLAMA RED PAJAMA,m,m,female-biased
7,67777,description,M56,383078,LLAMA LLAMA RED PAJAMA/BABY LLAMA,D1,worried,LLAMA LLAMA RED PAJAMA,m,m,female-biased
7,67777,description,M56,383078,LLAMA LLAMA RED PAJAMA/BABY LLAMA,D2,impatient,LLAMA LLAMA RED PAJAMA,m,m,female-biased
8,67777,activity,M56,450196,MAMA LLAMA,A1,kisses,LLAMA LLAMA RED PAJAMA,m,f,female-biased
8,67777,activity,M56,450196,MAMA LLAMA,A2,goes downstairs,LLAMA LLAMA RED PAJAMA,m,f,female-biased
8,67777,activity,M56,450196,MAMA LLAMA,A3,hears the phone,LLAMA LLAMA RED PAJAMA,m,f,female-biased
9,67777,description,M56,476588,MAMA LLAMA,D1,busy,LLAMA LLAMA RED PAJAMA,m,f,female-biased
9,67777,description,M56,476588,MAMA LLAMA,D2,loving,LLAMA LLAMA RED PAJAMA,m,f,female-biased
11,67777,activity,M66,610001,FROGGY,A1,played,FROGGY GOES TO BED,m,m,neutral
11,67777,activity,M66,610001,FROGGY,A2,looked,FROGGY GOES TO BED,m,m,neutral
11,67777,activity,M66,610001,FROGGY,A3,cried,FROGGY GOES TO BED,m,m,neutral
11,67777,activity,M66,610001,FROGGY,A4,hugged,FROGGY GOES TO BED,m,m,neutral
11,67777,activity,M66,610001,FROGGY,A5,took a bath,FROGGY GOES TO BED,m,m,neutral
12,67777,description,M66,676632,FROGGY,D1,pooped,FROGGY GOES TO BED,m,m,neutral
12,67777,description,M66,676632,FROGGY,D2,thirsty,FROGGY GOES TO BED,m,m,neutral
12,67777,description,M66,676632,FROGGY,D3,not tired,FROGGY GOES TO BED,m,m,neutral
13,67777,activity,M66,714284,MOTHER,A1,called to froggy,FROGGY GOES TO BED,s,f,neutral
13,67777,activity,M66,714284,MOTHER,A2,wrapped him,FROGGY GOES TO BED,s,f,neutral
13,67777,activity,M66,714284,MOTHER,A3,kissed ,FROGGY GOES TO BED,s,f,neutral
13,67777,activity,M66,714284,MOTHER,A4,read,FROGGY GOES TO BED,s,f,neutral
13,67777,activity,M66,714284,MOTHER,A5,fell asleep,FROGGY GOES TO BED,s,f,neutral
14,67777,description,M66,795653,MOTHER,D1,tired,FROGGY GOES TO BED,s,f,neutral
14,67777,description,M66,795653,MOTHER,D2,like a horse,FROGGY GOES TO BED,s,f,neutral
15,67777,familiarity,NA,805585,NA,book_1,not familiar,NA,NA,NA,NA
15,67777,familiarity,NA,805585,NA,book_2,not familiar,NA,NA,NA,NA
15,67777,familiarity,NA,805585,NA,book_3,not familiar,NA,NA,NA,NA
16,67777,participant_gender,NA,811752,NA,gender,Female,NA,NA,NA,NA
3,67784,activity,M1,99709,GEORGE,A1,Run,"BARK, GEORGE",m,m,male-biased
3,67784,activity,M1,99709,GEORGE,A2,eat,"BARK, GEORGE",m,m,male-biased
3,67784,activity,M1,99709,GEORGE,A3,play,"BARK, GEORGE",m,m,male-biased
3,67784,activity,M1,99709,GEORGE,A4,eat,"BARK, GEORGE",m,m,male-biased
3,67784,activity,M1,99709,GEORGE,A5,Run,"BARK, GEORGE",m,m,male-biased
4,67784,description,M1,123222,GEORGE,D1,pretty,"BARK, GEORGE",m,m,male-biased
4,67784,description,M1,123222,GEORGE,D2,loud,"BARK, GEORGE",m,m,male-biased
4,67784,description,M1,123222,GEORGE,D3,loud,"BARK, GEORGE",m,m,male-biased
4,67784,description,M1,123222,GEORGE,D4,clever,"BARK, GEORGE",m,m,male-biased
4,67784,description,M1,123222,GEORGE,D5,clever,"BARK, GEORGE",m,m,male-biased
5,67784,activity,M1,153901,GEORGE'S MOTHER,A1,Run,"BARK, GEORGE",s,f,male-biased
5,67784,activity,M1,153901,GEORGE'S MOTHER,A2,play,"BARK, GEORGE",s,f,male-biased
6,67784,description,M1,169272,GEORGE'S MOTHER,D1,loud,"BARK, GEORGE",s,f,male-biased
6,67784,description,M1,169272,GEORGE'S MOTHER,D2,pretty,"BARK, GEORGE",s,f,male-biased
8,67784,activity,M57,219748,MAISY,A1,read,MAISY GOES TO THE LIBRARY,m,f,female-biased
8,67784,activity,M57,219748,MAISY,A2,listen,MAISY GOES TO THE LIBRARY,m,f,female-biased
8,67784,activity,M57,219748,MAISY,A3,see,MAISY GOES TO THE LIBRARY,m,f,female-biased
9,67784,description,M57,247638,MAISY,D1,fun,MAISY GOES TO THE LIBRARY,m,f,female-biased
9,67784,description,M57,247638,MAISY,D2,curious,MAISY GOES TO THE LIBRARY,m,f,female-biased
11,67784,activity,L103,342420,MISS NELSON/MISS SWAMP,A1,arguing,MISS NELSON IS MISSING,m,f,female-biased
11,67784,activity,L103,342420,MISS NELSON/MISS SWAMP,A2,talking,MISS NELSON IS MISSING,m,f,female-biased
11,67784,activity,L103,342420,MISS NELSON/MISS SWAMP,A3,play,MISS NELSON IS MISSING,m,f,female-biased
12,67784,description,L103,364334,MISS NELSON/MISS SWAMP,D1,rude,MISS NELSON IS MISSING,m,f,female-biased
12,67784,description,L103,364334,MISS NELSON/MISS SWAMP,D2,wrong,MISS NELSON IS MISSING,m,f,female-biased
